path,class,bbox
images/train/109_6345.jpg,108,110.0 100.0 286.0 157.0
images/train/109_6347.jpg,108,101.0 67.0 261.0 201.0
images/train/109_6348.jpg,108,102.0 76.0 356.0 194.0
images/train/109_6349.jpg,108,119.0 107.0 109.0 239.0
images/train/109_6350.jpg,108,10.0 100.0 304.0 241.0
images/train/109_6351.jpg,108,122.0 69.0 362.0 227.0
images/train/109_6352.jpg,108,185.0 88.0 252.0 133.0
images/train/109_6353.jpg,108,73.0 112.0 245.0 203.0
images/train/109_6357.jpg,108,62.0 60.0 327.0 134.0
images/train/109_6358.jpg,108,75.0 65.0 290.0 295.0
images/train/109_6360.jpg,108,216.0 158.0 162.0 169.0
images/train/109_6361.jpg,108,98.0 95.0 392.0 167.0
images/train/109_6362.jpg,108,34.0 77.0 361.0 258.0
images/train/109_6363.jpg,108,174.0 107.0 248.0 146.0
images/train/109_6365.jpg,108,87.0 128.0 123.0 139.0
images/train/109_6366.jpg,108,150.0 28.0 201.0 225.0
images/train/109_6370.jpg,108,95.0 87.0 240.0 157.0
images/train/109_6372.jpg,108,178.0 74.0 194.0 175.0
images/train/109_6373.jpg,108,123.0 139.0 334.0 208.0
images/train/109_6377.jpg,108,34.0 121.0 412.0 197.0
images/train/109_6381.jpg,108,144.0 143.0 348.0 176.0
images/train/110_6383.jpg,109,85.0 85.0 255.0 267.0
images/train/110_6386.jpg,109,47.0 68.0 263.0 286.0
images/train/110_6387.jpg,109,159.0 121.0 152.0 324.0
images/train/110_6388.jpg,109,184.0 107.0 221.0 136.0
images/train/110_6390.jpg,109,172.0 74.0 224.0 408.0
images/train/110_6391.jpg,109,124.0 94.0 342.0 235.0
images/train/110_6392.jpg,109,10.0 88.0 414.0 172.0
images/train/110_6393.jpg,109,23.0 75.0 366.0 195.0
images/train/110_6394.jpg,109,70.0 97.0 226.0 206.0
images/train/110_6395.jpg,109,0.0 75.0 335.0 206.0
images/train/110_6399.jpg,109,131.0 127.0 282.0 162.0
images/train/110_6402.jpg,109,95.0 37.0 379.0 257.0
images/train/110_6403.jpg,109,57.0 47.0 408.0 378.0
images/train/110_6404.jpg,109,75.0 46.0 418.0 243.0
images/train/110_6407.jpg,109,88.0 44.0 387.0 174.0
images/train/110_6411.jpg,109,36.0 48.0 433.0 183.0
images/train/110_6414.jpg,109,2.0 60.0 402.0 229.0
images/train/110_6416.jpg,109,108.0 59.0 341.0 264.0
images/train/110_6417.jpg,109,78.0 13.0 345.0 382.0
images/train/110_6418.jpg,109,13.0 93.0 347.0 276.0
images/train/110_6421.jpg,109,139.0 3.0 358.0 254.0
images/train/110_6423.jpg,109,267.0 224.0 163.0 152.0
images/train/110_6427.jpg,109,43.0 128.0 317.0 365.0
images/train/110_6429.jpg,109,8.0 117.0 279.0 340.0
images/train/110_6433.jpg,109,10.0 128.0 268.0 244.0
images/train/110_6435.jpg,109,19.0 21.0 421.0 362.0
images/train/110_6436.jpg,109,0.0 9.0 490.0 330.0
images/train/110_6439.jpg,109,113.0 49.0 274.0 321.0
images/train/110_6440.jpg,109,146.0 137.0 272.0 207.0
images/train/110_6441.jpg,109,157.0 62.0 301.0 204.0
images/train/111_6443.jpg,110,115.0 104.0 166.0 120.0
images/train/111_6444.jpg,110,169.0 85.0 182.0 260.0
images/train/111_6446.jpg,110,50.0 144.0 445.0 176.0
images/train/111_6447.jpg,110,84.0 92.0 262.0 263.0
images/train/111_6448.jpg,110,73.0 62.0 250.0 246.0
images/train/111_6452.jpg,110,70.0 76.0 260.0 177.0
images/train/111_6455.jpg,110,89.0 16.0 252.0 256.0
images/train/111_6457.jpg,110,140.0 86.0 128.0 154.0
images/train/111_6458.jpg,110,151.0 85.0 215.0 141.0
images/train/111_6460.jpg,110,149.0 108.0 124.0 161.0
images/train/111_6461.jpg,110,66.0 40.0 173.0 418.0
images/train/111_6462.jpg,110,176.0 129.0 194.0 120.0
images/train/111_6464.jpg,110,183.0 175.0 224.0 184.0
images/train/111_6465.jpg,110,96.0 128.0 170.0 330.0
images/train/111_6470.jpg,110,159.0 15.0 193.0 293.0
images/train/111_6471.jpg,110,174.0 143.0 307.0 147.0
images/train/111_6475.jpg,110,110.0 88.0 231.0 272.0
images/train/111_6477.jpg,110,79.0 117.0 244.0 248.0
images/train/111_6478.jpg,110,178.0 17.0 141.0 288.0
images/train/111_6479.jpg,110,13.0 200.0 217.0 273.0
images/train/111_6480.jpg,110,21.0 58.0 224.0 166.0
images/train/111_6481.jpg,110,24.0 90.0 389.0 249.0
images/train/111_6483.jpg,110,219.0 100.0 216.0 143.0
images/train/111_6488.jpg,110,122.0 98.0 208.0 178.0
images/train/111_6489.jpg,110,51.0 115.0 257.0 345.0
images/train/111_6490.jpg,110,83.0 38.0 237.0 345.0
images/train/111_6491.jpg,110,239.0 134.0 208.0 139.0
images/train/111_6496.jpg,110,79.0 41.0 230.0 228.0
images/train/111_6500.jpg,110,107.0 76.0 244.0 182.0
images/train/111_6502.jpg,110,199.0 60.0 212.0 258.0
images/train/112_6503.jpg,111,123.0 100.0 131.0 265.0
images/train/112_6506.jpg,111,24.0 8.0 138.0 156.0
images/train/112_6507.jpg,111,57.0 143.0 213.0 155.0
images/train/112_6508.jpg,111,100.0 113.0 170.0 293.0
images/train/112_6510.jpg,111,90.0 71.0 178.0 252.0
images/train/112_6513.jpg,111,21.0 56.0 367.0 240.0
images/train/112_6514.jpg,111,31.0 37.0 300.0 321.0
images/train/112_6515.jpg,111,105.0 37.0 393.0 301.0
images/train/112_6518.jpg,111,101.0 74.0 212.0 172.0
images/train/112_6520.jpg,111,182.0 95.0 169.0 182.0
images/train/112_6523.jpg,111,18.0 58.0 361.0 223.0
images/train/112_6529.jpg,111,117.0 68.0 322.0 220.0
images/train/112_6531.jpg,111,45.0 69.0 257.0 267.0
images/train/112_6532.jpg,111,101.0 75.0 249.0 110.0
images/train/112_6533.jpg,111,11.0 49.0 164.0 116.0
images/train/112_6534.jpg,111,242.0 85.0 126.0 200.0
images/train/112_6535.jpg,111,104.0 15.0 302.0 338.0
images/train/112_6536.jpg,111,222.0 63.0 175.0 217.0
images/train/112_6538.jpg,111,195.0 113.0 161.0 165.0
images/train/112_6539.jpg,111,22.0 36.0 334.0 272.0
images/train/112_6540.jpg,111,68.0 167.0 139.0 292.0
images/train/112_6543.jpg,111,4.0 29.0 285.0 388.0
images/train/112_6544.jpg,111,210.0 109.0 106.0 115.0
images/train/112_6546.jpg,111,101.0 85.0 198.0 223.0
images/train/112_6547.jpg,111,106.0 137.0 188.0 119.0
images/train/112_6552.jpg,111,79.0 41.0 395.0 224.0
images/train/112_6555.jpg,111,178.0 99.0 227.0 147.0
images/train/112_6558.jpg,111,50.0 122.0 217.0 173.0
images/train/112_6560.jpg,111,56.0 85.0 217.0 145.0
images/train/112_6562.jpg,111,125.0 44.0 299.0 183.0
images/train/113_6563.jpg,112,66.0 56.0 271.0 316.0
images/train/113_6564.jpg,112,108.0 68.0 150.0 196.0
images/train/113_6565.jpg,112,166.0 52.0 141.0 252.0
images/train/113_6566.jpg,112,45.0 103.0 414.0 239.0
images/train/113_6567.jpg,112,156.0 101.0 304.0 198.0
images/train/113_6568.jpg,112,74.0 8.0 145.0 283.0
images/train/113_6570.jpg,112,99.0 173.0 190.0 247.0
images/train/113_6572.jpg,112,204.0 151.0 234.0 103.0
images/train/113_6573.jpg,112,54.0 81.0 124.0 129.0
images/train/113_6574.jpg,112,216.0 69.0 230.0 392.0
images/train/113_6580.jpg,112,106.0 46.0 299.0 330.0
images/train/113_6585.jpg,112,21.0 182.0 188.0 259.0
images/train/113_6586.jpg,112,113.0 146.0 128.0 292.0
images/train/113_6587.jpg,112,226.0 84.0 166.0 229.0
images/train/113_6588.jpg,112,117.0 101.0 138.0 168.0
images/train/113_6590.jpg,112,49.0 6.0 171.0 243.0
images/train/113_6591.jpg,112,74.0 97.0 236.0 200.0
images/train/113_6592.jpg,112,22.0 97.0 145.0 176.0
images/train/113_6597.jpg,112,18.0 16.0 235.0 191.0
images/train/113_6598.jpg,112,92.0 43.0 118.0 258.0
images/train/113_6599.jpg,112,13.0 9.0 125.0 148.0
images/train/113_6600.jpg,112,232.0 57.0 188.0 222.0
images/train/113_6603.jpg,112,173.0 72.0 140.0 252.0
images/train/113_6604.jpg,112,205.0 132.0 203.0 180.0
images/train/113_6605.jpg,112,98.0 154.0 143.0 315.0
images/train/113_6606.jpg,112,65.0 46.0 143.0 227.0
images/train/113_6607.jpg,112,119.0 149.0 151.0 172.0
images/train/113_6610.jpg,112,139.0 64.0 301.0 262.0
images/train/113_6611.jpg,112,100.0 28.0 185.0 231.0
images/train/113_6612.jpg,112,157.0 158.0 153.0 186.0
images/train/114_6614.jpg,113,94.0 79.0 359.0 200.0
images/train/114_6617.jpg,113,239.0 164.0 137.0 188.0
images/train/114_6622.jpg,113,165.0 123.0 334.0 240.0
images/train/114_6623.jpg,113,70.0 250.0 155.0 182.0
images/train/114_6627.jpg,113,40.0 215.0 163.0 182.0
images/train/114_6629.jpg,113,136.0 129.0 148.0 348.0
images/train/114_6631.jpg,113,86.0 89.0 295.0 207.0
images/train/114_6632.jpg,113,82.0 83.0 348.0 307.0
images/train/114_6633.jpg,113,159.0 28.0 229.0 264.0
images/train/114_6634.jpg,113,79.0 177.0 255.0 161.0
images/train/114_6635.jpg,113,96.0 65.0 360.0 196.0
images/train/114_6636.jpg,113,181.0 82.0 240.0 197.0
images/train/114_6638.jpg,113,96.0 27.0 163.0 240.0
images/train/114_6639.jpg,113,47.0 91.0 410.0 228.0
images/train/114_6641.jpg,113,86.0 91.0 256.0 279.0
images/train/114_6644.jpg,113,149.0 73.0 291.0 229.0
images/train/114_6647.jpg,113,180.0 102.0 169.0 142.0
images/train/114_6649.jpg,113,304.0 127.0 133.0 149.0
images/train/114_6651.jpg,113,14.0 10.0 284.0 245.0
images/train/114_6654.jpg,113,105.0 44.0 214.0 256.0
images/train/114_6655.jpg,113,137.0 109.0 199.0 134.0
images/train/114_6659.jpg,113,118.0 47.0 359.0 368.0
images/train/114_6661.jpg,113,285.0 115.0 106.0 103.0
images/train/114_6662.jpg,113,104.0 73.0 149.0 285.0
images/train/114_6663.jpg,113,10.0 70.0 344.0 237.0
images/train/114_6664.jpg,113,195.0 134.0 193.0 116.0
images/train/114_6666.jpg,113,30.0 79.0 274.0 350.0
images/train/114_6667.jpg,113,124.0 58.0 257.0 276.0
images/train/114_6668.jpg,113,168.0 191.0 168.0 142.0
images/train/114_6669.jpg,113,113.0 87.0 233.0 225.0
images/train/115_6674.jpg,114,157.0 23.0 327.0 294.0
images/train/115_6675.jpg,114,159.0 85.0 170.0 222.0
images/train/115_6676.jpg,114,45.0 19.0 135.0 146.0
images/train/115_6678.jpg,114,210.0 79.0 165.0 195.0
images/train/115_6680.jpg,114,9.0 127.0 337.0 138.0
images/train/115_6681.jpg,114,43.0 52.0 201.0 394.0
images/train/115_6682.jpg,114,129.0 54.0 344.0 275.0
images/train/115_6683.jpg,114,129.0 116.0 156.0 122.0
images/train/115_6685.jpg,114,195.0 130.0 113.0 209.0
images/train/115_6686.jpg,114,48.0 125.0 267.0 298.0
images/train/115_6687.jpg,114,19.0 117.0 294.0 212.0
images/train/115_6690.jpg,114,197.0 31.0 141.0 253.0
images/train/115_6694.jpg,114,62.0 154.0 189.0 282.0
images/train/115_6697.jpg,114,12.0 113.0 286.0 178.0
images/train/115_6698.jpg,114,194.0 210.0 103.0 238.0
images/train/115_6699.jpg,114,124.0 139.0 174.0 219.0
images/train/115_6700.jpg,114,177.0 90.0 126.0 243.0
images/train/115_6702.jpg,114,137.0 282.0 122.0 171.0
images/train/115_6705.jpg,114,154.0 142.0 216.0 313.0
images/train/115_6706.jpg,114,152.0 54.0 214.0 226.0
images/train/115_6710.jpg,114,149.0 136.0 148.0 306.0
images/train/115_6714.jpg,114,51.0 25.0 429.0 230.0
images/train/115_6715.jpg,114,66.0 35.0 250.0 198.0
images/train/115_6721.jpg,114,83.0 98.0 273.0 143.0
images/train/115_6725.jpg,114,125.0 102.0 343.0 271.0
images/train/115_6726.jpg,114,191.0 78.0 108.0 256.0
images/train/115_6727.jpg,114,224.0 118.0 143.0 163.0
images/train/115_6728.jpg,114,39.0 121.0 179.0 376.0
images/train/115_6729.jpg,114,133.0 93.0 129.0 286.0
images/train/115_6730.jpg,114,187.0 85.0 184.0 201.0
images/train/116_6732.jpg,115,253.0 85.0 163.0 140.0
images/train/116_6734.jpg,115,135.0 104.0 183.0 149.0
images/train/116_6736.jpg,115,145.0 75.0 133.0 116.0
images/train/116_6739.jpg,115,208.0 134.0 233.0 147.0
images/train/116_6741.jpg,115,93.0 105.0 207.0 371.0
images/train/116_6743.jpg,115,55.0 103.0 285.0 166.0
images/train/116_6749.jpg,115,127.0 14.0 176.0 357.0
images/train/116_6751.jpg,115,68.0 51.0 203.0 442.0
images/train/116_6752.jpg,115,206.0 106.0 123.0 136.0
images/train/116_6753.jpg,115,153.0 100.0 310.0 144.0
images/train/116_6754.jpg,115,135.0 60.0 191.0 143.0
images/train/116_6756.jpg,115,164.0 86.0 236.0 167.0
images/train/116_6757.jpg,115,102.0 135.0 248.0 118.0
images/train/116_6758.jpg,115,163.0 91.0 238.0 144.0
images/train/116_6763.jpg,115,116.0 129.0 244.0 231.0
images/train/116_6764.jpg,115,258.0 67.0 165.0 166.0
images/train/116_6768.jpg,115,85.0 129.0 228.0 307.0
images/train/116_6770.jpg,115,97.0 76.0 236.0 216.0
images/train/116_6771.jpg,115,54.0 79.0 394.0 254.0
images/train/116_6772.jpg,115,21.0 34.0 312.0 275.0
images/train/116_6773.jpg,115,137.0 89.0 239.0 188.0
images/train/116_6774.jpg,115,47.0 126.0 261.0 148.0
images/train/116_6775.jpg,115,267.0 29.0 150.0 233.0
images/train/116_6776.jpg,115,196.0 146.0 143.0 130.0
images/train/116_6777.jpg,115,16.0 152.0 364.0 182.0
images/train/116_6779.jpg,115,44.0 101.0 371.0 269.0
images/train/116_6781.jpg,115,155.0 47.0 244.0 249.0
images/train/116_6782.jpg,115,234.0 103.0 118.0 142.0
images/train/116_6786.jpg,115,149.0 91.0 140.0 197.0
images/train/116_6787.jpg,115,0.0 52.0 441.0 413.0
images/train/117_6792.jpg,116,111.0 134.0 225.0 218.0
images/train/117_6794.jpg,116,17.0 113.0 354.0 239.0
images/train/117_6795.jpg,116,280.0 130.0 196.0 158.0
images/train/117_6798.jpg,116,49.0 71.0 295.0 195.0
images/train/117_6803.jpg,116,11.0 105.0 350.0 156.0
images/train/117_6804.jpg,116,49.0 26.0 375.0 382.0
images/train/117_6805.jpg,116,164.0 110.0 206.0 228.0
images/train/117_6809.jpg,116,122.0 33.0 147.0 248.0
images/train/117_6810.jpg,116,102.0 69.0 295.0 246.0
images/train/117_6811.jpg,116,49.0 81.0 243.0 223.0
images/train/117_6815.jpg,116,150.0 107.0 183.0 333.0
images/train/117_6817.jpg,116,77.0 60.0 399.0 250.0
images/train/117_6818.jpg,116,193.0 98.0 251.0 182.0
images/train/117_6819.jpg,116,193.0 105.0 181.0 114.0
images/train/117_6820.jpg,116,190.0 101.0 146.0 159.0
images/train/117_6821.jpg,116,60.0 232.0 253.0 202.0
images/train/117_6822.jpg,116,70.0 42.0 124.0 193.0
images/train/117_6823.jpg,116,103.0 63.0 209.0 251.0
images/train/117_6825.jpg,116,21.0 23.0 455.0 426.0
images/train/117_6828.jpg,116,40.0 139.0 297.0 275.0
images/train/117_6829.jpg,116,111.0 231.0 215.0 147.0
images/train/117_6832.jpg,116,13.0 174.0 313.0 125.0
images/train/117_6834.jpg,116,90.0 52.0 210.0 369.0
images/train/117_6835.jpg,116,79.0 127.0 245.0 167.0
images/train/117_6838.jpg,116,287.0 93.0 106.0 197.0
images/train/117_6840.jpg,116,121.0 120.0 168.0 286.0
images/train/117_6845.jpg,116,134.0 67.0 279.0 308.0
images/train/117_6847.jpg,116,91.0 83.0 192.0 285.0
images/train/117_6848.jpg,116,200.0 148.0 206.0 171.0
images/train/117_6849.jpg,116,272.0 72.0 152.0 207.0
images/train/118_6854.jpg,117,113.0 102.0 300.0 117.0
images/train/118_6857.jpg,117,145.0 134.0 267.0 162.0
images/train/118_6858.jpg,117,102.0 135.0 239.0 343.0
images/train/118_6861.jpg,117,0.0 89.0 388.0 167.0
images/train/118_6863.jpg,117,200.0 82.0 294.0 263.0
images/train/118_6864.jpg,117,237.0 83.0 167.0 250.0
images/train/118_6865.jpg,117,113.0 62.0 275.0 252.0
images/train/118_6869.jpg,117,74.0 81.0 185.0 159.0
images/train/118_6871.jpg,117,36.0 38.0 242.0 264.0
images/train/118_6873.jpg,117,54.0 76.0 326.0 200.0
images/train/118_6874.jpg,117,244.0 58.0 158.0 143.0
images/train/118_6876.jpg,117,67.0 130.0 220.0 149.0
images/train/118_6877.jpg,117,26.0 57.0 306.0 251.0
images/train/118_6878.jpg,117,177.0 71.0 180.0 314.0
images/train/118_6879.jpg,117,152.0 62.0 248.0 212.0
images/train/118_6880.jpg,117,57.0 37.0 373.0 272.0
images/train/118_6882.jpg,117,64.0 77.0 239.0 237.0
images/train/118_6885.jpg,117,112.0 52.0 270.0 272.0
images/train/118_6886.jpg,117,210.0 132.0 174.0 188.0
images/train/118_6887.jpg,117,209.0 25.0 180.0 187.0
images/train/118_6889.jpg,117,137.0 77.0 228.0 200.0
images/train/118_6890.jpg,117,45.0 152.0 277.0 257.0
images/train/118_6891.jpg,117,184.0 96.0 291.0 202.0
images/train/118_6892.jpg,117,228.0 67.0 182.0 194.0
images/train/118_6896.jpg,117,95.0 62.0 232.0 353.0
images/train/118_6899.jpg,117,74.0 87.0 200.0 271.0
images/train/118_6900.jpg,117,94.0 66.0 269.0 242.0
images/train/118_6905.jpg,117,117.0 59.0 313.0 208.0
images/train/118_6907.jpg,117,116.0 5.0 383.0 367.0
images/train/118_6909.jpg,117,48.0 171.0 338.0 226.0
images/train/119_6914.jpg,118,121.0 51.0 298.0 259.0
images/train/119_6915.jpg,118,89.0 164.0 266.0 113.0
images/train/119_6916.jpg,118,62.0 83.0 213.0 240.0
images/train/119_6918.jpg,118,108.0 109.0 119.0 161.0
images/train/119_6919.jpg,118,96.0 60.0 284.0 242.0
images/train/119_6922.jpg,118,197.0 70.0 195.0 248.0
images/train/119_6925.jpg,118,31.0 24.0 317.0 434.0
images/train/119_6926.jpg,118,94.0 120.0 200.0 232.0
images/train/119_6927.jpg,118,142.0 111.0 357.0 297.0
images/train/119_6929.jpg,118,78.0 104.0 259.0 245.0
images/train/119_6930.jpg,118,24.0 132.0 202.0 175.0
images/train/119_6933.jpg,118,34.0 105.0 197.0 205.0
images/train/119_6934.jpg,118,201.0 108.0 214.0 187.0
images/train/119_6935.jpg,118,269.0 83.0 230.0 248.0
images/train/119_6937.jpg,118,154.0 148.0 302.0 201.0
images/train/119_6938.jpg,118,176.0 79.0 164.0 252.0
images/train/119_6943.jpg,118,34.0 165.0 287.0 162.0
images/train/119_6944.jpg,118,18.0 95.0 338.0 364.0
images/train/119_6945.jpg,118,232.0 36.0 245.0 172.0
images/train/119_6946.jpg,118,203.0 107.0 267.0 272.0
images/train/119_6950.jpg,118,74.0 118.0 272.0 140.0
images/train/119_6952.jpg,118,153.0 88.0 346.0 286.0
images/train/119_6955.jpg,118,40.0 134.0 220.0 288.0
images/train/119_6956.jpg,118,130.0 116.0 238.0 259.0
images/train/119_6958.jpg,118,137.0 111.0 292.0 194.0
images/train/119_6959.jpg,118,30.0 23.0 179.0 192.0
images/train/119_6961.jpg,118,90.0 50.0 280.0 235.0
images/train/119_6962.jpg,118,47.0 68.0 347.0 350.0
images/train/119_6968.jpg,118,133.0 88.0 190.0 167.0
images/train/119_6969.jpg,118,50.0 159.0 183.0 148.0
images/train/120_6971.jpg,119,34.0 71.0 451.0 295.0
images/train/120_6974.jpg,119,86.0 108.0 203.0 263.0
images/train/120_6979.jpg,119,42.0 60.0 325.0 291.0
images/train/120_6980.jpg,119,99.0 52.0 363.0 247.0
images/train/120_6983.jpg,119,4.0 73.0 381.0 318.0
images/train/120_6984.jpg,119,230.0 41.0 215.0 205.0
images/train/120_6985.jpg,119,43.0 46.0 371.0 282.0
images/train/120_6986.jpg,119,24.0 9.0 392.0 308.0
images/train/120_6987.jpg,119,20.0 26.0 418.0 335.0
images/train/120_6988.jpg,119,100.0 95.0 299.0 174.0
images/train/120_6989.jpg,119,165.0 108.0 200.0 203.0
images/train/120_6990.jpg,119,52.0 64.0 358.0 226.0
images/train/120_6993.jpg,119,192.0 93.0 280.0 185.0
images/train/120_6994.jpg,119,30.0 38.0 298.0 268.0
images/train/120_6995.jpg,119,41.0 50.0 377.0 211.0
images/train/120_6998.jpg,119,141.0 59.0 268.0 293.0
images/train/120_7001.jpg,119,99.0 19.0 242.0 308.0
images/train/120_7002.jpg,119,168.0 75.0 169.0 190.0
images/train/120_7003.jpg,119,171.0 114.0 192.0 203.0
images/train/120_7004.jpg,119,90.0 150.0 203.0 145.0
images/train/120_7006.jpg,119,63.0 29.0 320.0 291.0
images/train/120_7008.jpg,119,190.0 105.0 278.0 223.0
images/train/120_7014.jpg,119,120.0 210.0 165.0 147.0
images/train/120_7016.jpg,119,98.0 42.0 311.0 280.0
images/train/120_7021.jpg,119,120.0 55.0 237.0 230.0
images/train/120_7022.jpg,119,188.0 120.0 167.0 150.0
images/train/120_7023.jpg,119,89.0 77.0 258.0 213.0
images/train/120_7024.jpg,119,32.0 58.0 334.0 403.0
images/train/120_7028.jpg,119,104.0 66.0 238.0 259.0
images/train/120_7029.jpg,119,7.0 29.0 215.0 138.0
images/train/121_7031.jpg,120,2.0 53.0 445.0 313.0
images/train/121_7035.jpg,120,176.0 133.0 263.0 242.0
images/train/121_7038.jpg,120,96.0 60.0 133.0 235.0
images/train/121_7039.jpg,120,46.0 126.0 263.0 353.0
images/train/121_7042.jpg,120,227.0 51.0 167.0 247.0
images/train/121_7044.jpg,120,184.0 85.0 304.0 235.0
images/train/121_7045.jpg,120,70.0 114.0 221.0 131.0
images/train/121_7046.jpg,120,183.0 192.0 115.0 156.0
images/train/121_7049.jpg,120,133.0 127.0 171.0 121.0
images/train/121_7050.jpg,120,162.0 83.0 297.0 285.0
images/train/121_7052.jpg,120,138.0 127.0 199.0 224.0
images/train/121_7053.jpg,120,59.0 58.0 114.0 179.0
images/train/121_7055.jpg,120,102.0 66.0 210.0 196.0
images/train/121_7057.jpg,120,9.0 11.0 248.0 244.0
images/train/121_7059.jpg,120,39.0 120.0 228.0 206.0
images/train/121_7063.jpg,120,83.0 93.0 223.0 181.0
images/train/121_7066.jpg,120,64.0 76.0 360.0 367.0
images/train/121_7070.jpg,120,91.0 122.0 280.0 289.0
images/train/121_7071.jpg,120,212.0 54.0 231.0 215.0
images/train/121_7074.jpg,120,226.0 121.0 244.0 185.0
images/train/121_7075.jpg,120,159.0 93.0 300.0 201.0
images/train/121_7076.jpg,120,167.0 130.0 328.0 180.0
images/train/121_7077.jpg,120,114.0 102.0 250.0 278.0
images/train/121_7079.jpg,120,233.0 76.0 132.0 181.0
images/train/121_7080.jpg,120,80.0 68.0 347.0 409.0
images/train/121_7082.jpg,120,131.0 117.0 236.0 173.0
images/train/121_7084.jpg,120,83.0 49.0 200.0 211.0
images/train/121_7086.jpg,120,100.0 87.0 327.0 256.0
images/train/121_7088.jpg,120,167.0 95.0 273.0 228.0
images/train/121_7089.jpg,120,56.0 38.0 252.0 422.0
images/train/122_7090.jpg,121,73.0 74.0 407.0 216.0
images/train/122_7093.jpg,121,71.0 38.0 395.0 292.0
images/train/122_7097.jpg,121,79.0 127.0 302.0 169.0
images/train/122_7098.jpg,121,98.0 59.0 171.0 359.0
images/train/122_7099.jpg,121,73.0 55.0 307.0 310.0
images/train/122_7101.jpg,121,77.0 72.0 422.0 255.0
images/train/122_7103.jpg,121,151.0 94.0 283.0 177.0
images/train/122_7106.jpg,121,221.0 79.0 150.0 122.0
images/train/122_7107.jpg,121,191.0 146.0 117.0 247.0
images/train/122_7108.jpg,121,250.0 11.0 163.0 266.0
images/train/122_7109.jpg,121,161.0 71.0 270.0 218.0
images/train/122_7111.jpg,121,20.0 74.0 385.0 253.0
images/train/122_7113.jpg,121,177.0 110.0 112.0 166.0
images/train/122_7116.jpg,121,86.0 54.0 280.0 249.0
images/train/122_7117.jpg,121,76.0 128.0 255.0 126.0
images/train/122_7120.jpg,121,38.0 61.0 233.0 235.0
images/train/122_7123.jpg,121,17.0 134.0 288.0 319.0
images/train/122_7124.jpg,121,102.0 117.0 201.0 200.0
images/train/122_7127.jpg,121,2.0 177.0 168.0 153.0
images/train/122_7129.jpg,121,0.0 106.0 382.0 244.0
images/train/122_7132.jpg,121,143.0 126.0 237.0 237.0
images/train/122_7136.jpg,121,77.0 98.0 143.0 212.0
images/train/122_7139.jpg,121,180.0 105.0 193.0 200.0
images/train/122_7141.jpg,121,137.0 125.0 170.0 294.0
images/train/122_7142.jpg,121,135.0 75.0 225.0 261.0
images/train/122_7143.jpg,121,72.0 92.0 396.0 179.0
images/train/122_7144.jpg,121,192.0 52.0 249.0 331.0
images/train/122_7145.jpg,121,191.0 137.0 280.0 255.0
images/train/122_7146.jpg,121,165.0 133.0 198.0 193.0
images/train/122_7147.jpg,121,36.0 89.0 333.0 174.0
images/train/123_7151.jpg,122,40.0 173.0 194.0 223.0
images/train/123_7152.jpg,122,50.0 61.0 258.0 182.0
images/train/123_7154.jpg,122,77.0 110.0 264.0 230.0
images/train/123_7156.jpg,122,23.0 13.0 167.0 155.0
images/train/123_7157.jpg,122,73.0 125.0 202.0 319.0
images/train/123_7158.jpg,122,162.0 73.0 308.0 254.0
images/train/123_7161.jpg,122,69.0 99.0 225.0 204.0
images/train/123_7163.jpg,122,46.0 19.0 399.0 321.0
images/train/123_7164.jpg,122,61.0 128.0 267.0 303.0
images/train/123_7166.jpg,122,56.0 170.0 191.0 167.0
images/train/123_7168.jpg,122,202.0 114.0 102.0 111.0
images/train/123_7171.jpg,122,106.0 64.0 270.0 130.0
images/train/123_7178.jpg,122,37.0 68.0 255.0 250.0
images/train/123_7179.jpg,122,95.0 115.0 137.0 195.0
images/train/123_7180.jpg,122,147.0 41.0 205.0 240.0
images/train/123_7185.jpg,122,50.0 50.0 226.0 284.0
images/train/123_7186.jpg,122,79.0 58.0 395.0 281.0
images/train/123_7187.jpg,122,130.0 78.0 303.0 272.0
images/train/123_7188.jpg,122,136.0 123.0 211.0 241.0
images/train/123_7191.jpg,122,186.0 87.0 127.0 192.0
images/train/123_7194.jpg,122,60.0 35.0 159.0 232.0
images/train/123_7195.jpg,122,73.0 43.0 319.0 450.0
images/train/123_7197.jpg,122,28.0 31.0 290.0 321.0
images/train/123_7200.jpg,122,138.0 32.0 256.0 269.0
images/train/123_7201.jpg,122,168.0 92.0 183.0 190.0
images/train/123_7202.jpg,122,155.0 32.0 234.0 222.0
images/train/123_7203.jpg,122,7.0 59.0 157.0 164.0
images/train/123_7205.jpg,122,86.0 79.0 210.0 236.0
images/train/123_7207.jpg,122,200.0 117.0 139.0 191.0
images/train/123_7208.jpg,122,138.0 156.0 336.0 265.0
images/train/124_7211.jpg,123,119.0 166.0 193.0 252.0
images/train/124_7214.jpg,123,115.0 118.0 376.0 269.0
images/train/124_7215.jpg,123,106.0 86.0 170.0 167.0
images/train/124_7216.jpg,123,70.0 155.0 146.0 172.0
images/train/124_7217.jpg,123,72.0 43.0 364.0 277.0
images/train/124_7218.jpg,123,111.0 63.0 129.0 125.0
images/train/124_7220.jpg,123,46.0 67.0 329.0 256.0
images/train/124_7221.jpg,123,16.0 86.0 362.0 209.0
images/train/124_7227.jpg,123,60.0 92.0 368.0 225.0
images/train/124_7229.jpg,123,94.0 174.0 231.0 153.0
